species,feature,domain,test_family,structure_model,tested_region,control_region,n_feature_intervals_merged,tested_length,control_length,covered_test,covered_control,free_test,free_control,coverage_test,coverage_control,RR,OR,OR_CI95_low,OR_CI95_high,fisher_p_two_sided,observed_log_RR_stat,null_RR_median,null_RR_q025,null_RR_q975,perm_p_two_sided,perm_p_enrichment,perm_p_depletion,effect_direction,fdr_family,FDR_BH,result
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0017,12,29,30,0,1,29,29,0.0,0.0333333333333333,0.0,0.3333333333333333,0.013040309847999,8.520588268702875,1.0,-1.0658224658451187,1.0333333333333334,0.2066666666666666,5.166666666666667,0.4433556644335566,0.9623037696230377,0.2295770422957704,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0006,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4434556544345565,0.2200779922007799,0.9691030896910308,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0012,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4435556444355564,0.9626037396260374,0.2234776522347765,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0017,12,29,30,0,1,29,29,0.0,0.0333333333333333,0.0,0.3333333333333333,0.013040309847999,8.520588268702875,1.0,-1.0658224658451187,1.0333333333333334,0.2066666666666666,5.166666666666667,0.4440555944405559,0.9611038896110388,0.2291770822917708,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0010,Ras85D_EBC_MEL_ECM_0014,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4441555844415558,0.2223777622237776,0.9624037596240376,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0005,12,30,29,1,0,29,29,0.0333333333333333,0.0,inf,3.0,0.1173627886319912,76.68529441832594,1.0,1.0658224658451187,0.967741935483871,0.1935483870967742,4.838709677419355,0.4446555344465553,0.2233776622337766,0.9625037496250376,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0005,12,30,29,1,0,29,29,0.0333333333333333,0.0,inf,3.0,0.1173627886319912,76.68529441832594,1.0,1.0658224658451187,0.967741935483871,0.1935483870967742,4.838709677419355,0.4447555244475552,0.2248775122487751,0.9676032396760323,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0016,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4447555244475552,0.9623037696230377,0.2292770722927707,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0009,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4451554844515548,0.2244775522447755,0.9637036296370364,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0011,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4453554644535546,0.962903709629037,0.2290770922907709,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0015,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4461553844615538,0.962103789621038,0.2277772222777722,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0016,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4467553244675532,0.2242775722427757,0.9616038396160383,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4468553144685531,0.960903909609039,0.2312768723127687,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0015,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4468553144685531,0.2220777922207779,0.9647035296470352,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0011,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4516548345165483,0.2275772422757724,0.9685031496850316,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0014,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4533546645335466,0.9628037196280372,0.2332766723327667,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0006,Ras85D_EBC_MEL_ECM_0017,12,30,30,0,1,30,29,0.0,0.0333333333333333,0.0,0.3224043715846995,0.0126210699382433,8.2357977038033,1.0,-1.0986122886681098,1.0,0.2,4.999999999999999,0.4537546245375462,0.9632036796320368,0.2298770122987701,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0010,Ras85D_EBC_MEL_ECM_0012,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4537546245375462,0.2222777722227777,0.9637036296370364,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0012,12,30,30,1,0,29,30,0.0333333333333333,0.0,inf,3.101694915254237,0.1214211465561131,79.23258526362217,1.0,1.0986122886681098,1.0,0.2,4.999999999999999,0.4544545545445455,0.2242775722427757,0.968103189681032,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,0.936451809364518,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0008,12,30,29,1,1,29,28,0.0333333333333333,0.0344827586206896,0.9666666666666668,0.9655172413793104,0.0575457803190493,16.199685506603874,1.0,-0.0327898228229909,0.967741935483871,0.1935483870967742,4.838709677419355,0.5227477252274773,0.7772222777722227,0.2902709729027097,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0004,Ras85D_EBC_MEL_ECM_0007,12,30,29,1,1,29,28,0.0333333333333333,0.0344827586206896,0.9666666666666668,0.9655172413793104,0.0575457803190493,16.199685506603874,1.0,-0.0327898228229909,0.967741935483871,0.1935483870967742,4.838709677419355,0.5228477152284772,0.775922407759224,0.2901709829017098,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0007,12,30,29,1,1,29,28,0.0333333333333333,0.0344827586206896,0.9666666666666668,0.9655172413793104,0.0575457803190493,16.199685506603874,1.0,-0.0327898228229909,0.967741935483871,0.1935483870967742,4.838709677419355,0.5285471452854714,0.7743225677432257,0.2917708229177082,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0008,12,30,29,1,1,29,28,0.0333333333333333,0.0344827586206896,0.9666666666666668,0.9655172413793104,0.0575457803190493,16.199685506603874,1.0,-0.0327898228229909,0.967741935483871,0.1935483870967742,4.838709677419355,0.5318468153184681,0.7712228777122287,0.2932706729327067,DEPLETED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0014,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.997900209979002,0.7633236676332367,0.7671232876712328,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0016,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.997900209979002,0.7703229677032297,0.7756224377562244,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0010,12,29,30,1,1,28,29,0.0344827586206896,0.0333333333333333,1.0344827586206895,1.0357142857142858,0.0617295934289802,17.37746876409931,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.998000199980002,0.7646235376462354,0.7748225177482252,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0006,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9983001699830018,0.7588241175882412,0.7712228777122287,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0014,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9984001599840016,0.7657234276572342,0.7714228577142286,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0006,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9985001499850016,0.7597240275972402,0.768023197680232,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0012,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9985001499850016,0.7597240275972402,0.7705229477052294,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0014,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9985001499850016,0.769023097690231,0.7684231576842315,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0016,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9985001499850016,0.7704229577042295,0.7706229377062294,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0009,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9985001499850016,0.7695230476952305,0.7708229177082292,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0009,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9986001399860014,0.7678232176782321,0.7682231776822318,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0011,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9986001399860014,0.7666233376662334,0.7654234576542346,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0016,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9986001399860014,0.7676232376762324,0.7694230576942306,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0017,12,29,30,1,1,28,29,0.0344827586206896,0.0333333333333333,1.0344827586206895,1.0357142857142858,0.0617295934289802,17.37746876409931,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9987001299870012,0.7565243475652434,0.7806219378062194,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0013,Ras85D_EBC_MEL_ECM_0015,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9987001299870012,0.7645235476452354,0.7723227677232277,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0008,Ras85D_EBC_MEL_ECM_0010,12,29,30,1,1,28,29,0.0344827586206896,0.0333333333333333,1.0344827586206895,1.0357142857142858,0.0617295934289802,17.37746876409931,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9988001199880012,0.7669233076692331,0.7767223277672233,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0003,Ras85D_EBC_MEL_ECM_0015,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9989001099890013,0.7666233376662334,0.7694230576942306,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0011,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9989001099890013,0.7657234276572342,0.7691230876912308,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0015,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.999000099990001,0.7619238076192381,0.7692230776922308,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0005,Ras85D_EBC_MEL_ECM_0012,12,29,30,0,0,29,30,0.0,0.0,,1.0338983050847457,0.0198568893854943,53.83248526518887,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9991000899910008,0.7562243775622438,0.7713228677132287,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0007,Ras85D_EBC_MEL_ECM_0017,12,29,30,1,1,28,29,0.0344827586206896,0.0333333333333333,1.0344827586206895,1.0357142857142858,0.0617295934289802,17.37746876409931,1.0,0.0327898228229909,1.0333333333333334,0.2066666666666666,5.166666666666667,0.9991000899910008,0.7528247175282472,0.776022397760224,ENRICHED,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0004,12,30,30,1,1,29,29,0.0333333333333333,0.0333333333333333,1.0,1.0,0.0596510091495889,16.76417573242163,1.0,0.0,1.0,0.2,4.999999999999999,1.0,0.7642235776422358,0.7644235576442355,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0010,12,30,30,1,1,29,29,0.0333333333333333,0.0333333333333333,1.0,1.0,0.0596510091495889,16.76417573242163,1.0,0.0,1.0,0.2,4.999999999999999,1.0,0.768023197680232,0.7678232176782321,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0001,Ras85D_EBC_MEL_ECM_0017,12,30,30,1,1,29,29,0.0333333333333333,0.0333333333333333,1.0,1.0,0.0596510091495889,16.76417573242163,1.0,0.0,1.0,0.2,4.999999999999999,1.0,0.7585241475852414,0.77002299770023,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
D.melanogaster,CLEAVAGE,ECM,ECM_PAIRWISE,,Ras85D_EBC_MEL_ECM_0002,Ras85D_EBC_MEL_ECM_0003,12,30,29,0,0,30,29,0.0,0.0,,0.9672131147540984,0.0185761440341053,50.3603550680254,1.0,-0.0327898228229908,0.967741935483871,0.1935483870967742,4.838709677419355,1.0,0.6979302069793021,0.7685231476852314,NEUTRAL,D.melanogaster|ECM_PAIRWISE|CLEAVAGE,1.0,NOT_SIGNIFICANT
